Feature_ID	HMP	KEGG_Entry	Fold_Change	Benjamini-Hochberg_P-Value_Final
ESIpos_236	HMDB0030409		-1.407034894	1
ESIpos_236	HMDB0034208		-1.407034894	1
ESIpos_236		C16435	-1.407034894	1
ESIpos_237			-1.075082761	1
ESIpos_238			2.767971087	0.351306711
ESIpos_239			-1.247968666	1
ESIpos_240			-1.090067992	1
ESIpos_241			-1.41438877	1
ESIpos_242	HMDB0000535	C01585	9.731213243	0.601257221
ESIpos_242	HMDB0000689		9.731213243	0.601257221
ESIpos_242	HMDB0029762		9.731213243	0.601257221
ESIpos_242	HMDB0030027		9.731213243	0.601257221
ESIpos_242	HMDB0030056		9.731213243	0.601257221
ESIpos_242	HMDB0030059		9.731213243	0.601257221
ESIpos_242	HMDB0031207		9.731213243	0.601257221
ESIpos_242	HMDB0031221		9.731213243	0.601257221
ESIpos_242	HMDB0031246		9.731213243	0.601257221
ESIpos_242	HMDB0031248		9.731213243	0.601257221
ESIpos_242	HMDB0031325	C12304	9.731213243	0.601257221
ESIpos_242	HMDB0031511		9.731213243	0.601257221
ESIpos_242	HMDB0031580		9.731213243	0.601257221
ESIpos_242	HMDB0033774		9.731213243	0.601257221
ESIpos_242	HMDB0033889		9.731213243	0.601257221
ESIpos_242	HMDB0034163	C12293	9.731213243	0.601257221
ESIpos_242	HMDB0037266		9.731213243	0.601257221
ESIpos_242	HMDB0040279		9.731213243	0.601257221
ESIpos_242	HMDB0040327		9.731213243	0.601257221
ESIpos_242	HMDB0061883		9.731213243	0.601257221
ESIpos_242		C02948	9.731213243	0.601257221
ESIpos_242		C03739	9.731213243	0.601257221
ESIpos_242		C12313	9.731213243	0.601257221
ESIpos_242		C21399	9.731213243	0.601257221
ESIpos_243			6.21038591	1
ESIpos_244			1.094392004	1
ESIpos_245	HMDB0000532		322.414898	1
ESIpos_245	HMDB0006454	C03508	322.414898	1
ESIpos_245	HMDB0012249	C00441	322.414898	1
ESIpos_245		C03214	322.414898	1
ESIpos_245		C20250	322.414898	1
ESIpos_246	HMDB0000043	C00719	1.520330357	1
ESIpos_246	HMDB0000883	C00183	1.520330357	1
ESIpos_246	HMDB0001382	C07457	1.520330357	1
ESIpos_246	HMDB0002141		1.520330357	1
ESIpos_246	HMDB0003355	C00431	1.520330357	1
ESIpos_246	HMDB0013716	C01799	1.520330357	1
ESIpos_246	HMDB0015550	C07457	1.520330357	1
ESIpos_246		C01826	1.520330357	1
ESIpos_246		C03571	1.520330357	1
ESIpos_246		C06417	1.520330357	1
ESIpos_246		C15987	1.520330357	1
ESIpos_246		C16436	1.520330357	1
ESIpos_247	HMDB0000738	C00463	-1.046949453	1
ESIpos_247	HMDB0034171	C16074	-1.046949453	1
ESIpos_248	HMDB0000738	C00463	-1.215429166	1
ESIpos_248	HMDB0034171	C16074	-1.215429166	1
ESIpos_249	HMDB0000738	C00463	2.729863693	1
ESIpos_249	HMDB0034171	C16074	2.729863693	1
ESIpos_250	HMDB0000738	C00463	2.535315606	1
ESIpos_250	HMDB0034171	C16074	2.535315606	1
ESIpos_251	HMDB0013751	C02502	NaN	1
ESIpos_251	HMDB0036057		NaN	1
ESIpos_252			1.501465209	1
ESIpos_253			2.806585616	1
ESIpos_254			-1.242417262	1
ESIpos_255		C06791	-1.141338299	1
ESIpos_255		C06792	-1.141338299	1
ESIpos_255		C14039	-1.141338299	1
ESIpos_256		C06791	1.155467527	1
ESIpos_256		C06792	1.155467527	1
ESIpos_256		C14039	1.155467527	1
ESIpos_257		C06791	-1.123430246	1
ESIpos_257		C06792	-1.123430246	1
ESIpos_257		C14039	-1.123430246	1
ESIpos_258	HMDB0039786		-2.607505265	1
ESIpos_259	HMDB0030968		-1.569974789	1
ESIpos_259	HMDB0032929	C14512	-1.569974789	1
ESIpos_259	HMDB0038998		-1.569974789	1
ESIpos_259	HMDB0040549		-1.569974789	1
ESIpos_260			-1.053209964	1
ESIpos_261			-1.722383721	1
ESIpos_262			NaN	1
ESIpos_263	HMDB0130020		-1.006463878	1
ESIpos_263	HMDB0000202	C02170	-1.006463878	1
ESIpos_263	HMDB0000254	C00042	-1.006463878	1
ESIpos_263	HMDB0000349		-1.006463878	1
ESIpos_263	HMDB0000940		-1.006463878	1
ESIpos_263	HMDB0031204		-1.006463878	1
ESIpos_263	HMDB0039324		-1.006463878	1
ESIpos_263		C10900	-1.006463878	1
ESIpos_264			-1.215611114	1
ESIpos_265			2.825201232	0.016107341
ESIpos_266			-1.048531106	1
ESIpos_267			3.13618677	1.72E-05
ESIpos_268			-1.331557605	1
ESIpos_269			-1.37806923	1
ESIpos_270			1.083324792	1
ESIpos_271	HMDB0062270		-3.491211624	1
ESIpos_272			1.687291766	1
ESIpos_273		C02026	-1.377696378	1
ESIpos_274	HMDB0062270		-3.889051095	1
ESIpos_275	HMDB0060587		1.083895186	1
ESIpos_275	HMDB0000167	C00188	1.083895186	1
ESIpos_275	HMDB0000719	C00263	1.083895186	1
ESIpos_275	HMDB0004041	C05519	1.083895186	1
ESIpos_275	HMDB0061148		1.083895186	1
ESIpos_275	HMDB0061877		1.083895186	1
ESIpos_275		C00820	1.083895186	1
ESIpos_275		C02115	1.083895186	1
ESIpos_275		C03678	1.083895186	1
ESIpos_275		C11108	1.083895186	1
ESIpos_275		C12317	1.083895186	1
ESIpos_276			3.327778877	2.29E-07
ESIpos_277			-1.270622699	1
ESIpos_278	HMDB0060587		1.418396964	1
ESIpos_278	HMDB0000167	C00188	1.418396964	1
ESIpos_278	HMDB0000719	C00263	1.418396964	1
ESIpos_278	HMDB0004041	C05519	1.418396964	1
ESIpos_278	HMDB0061148		1.418396964	1
ESIpos_278	HMDB0061877		1.418396964	1
ESIpos_278		C00820	1.418396964	1
ESIpos_278		C02115	1.418396964	1
ESIpos_278		C03678	1.418396964	1
ESIpos_278		C11108	1.418396964	1
ESIpos_278		C12317	1.418396964	1
ESIpos_279			4.292929293	1
ESIpos_280	HMDB0060587		-1.594581658	1
ESIpos_280	HMDB0000167	C00188	-1.594581658	1
ESIpos_280	HMDB0000719	C00263	-1.594581658	1
ESIpos_280	HMDB0004041	C05519	-1.594581658	1
ESIpos_280	HMDB0061148		-1.594581658	1
ESIpos_280	HMDB0061877		-1.594581658	1
ESIpos_280		C00820	-1.594581658	1
ESIpos_280		C02115	-1.594581658	1
ESIpos_280		C03678	-1.594581658	1
ESIpos_280		C11108	-1.594581658	1
ESIpos_280		C12317	-1.594581658	1
ESIpos_281			18.6464315	0
ESIpos_282			17.5703762	0.085971947
ESIpos_283			-2.324193088	1
ESIpos_284			3.045797178	5.21E-07
ESIpos_285			-1.478659582	1
ESIpos_286			-1.229216424	1
ESIpos_287			1.928371957	1
ESIpos_288			1.865267088	1
ESIpos_289			1.260347118	1
ESIpos_290			-1.575187102	1
ESIpos_291			1.42704966	1
ESIpos_292			-1.024801605	1
ESIpos_293			-2.009058418	1
ESIpos_294			1.160643932	1
ESIpos_295			1.79901365	1
ESIpos_296			1.071713487	1
ESIpos_297			-1.827894269	1
ESIpos_298			1.068951475	1
ESIpos_299			-1.109874824	1
ESIpos_300			-1.017856623	1
ESIpos_301			1.137421775	1
ESIpos_302			-1.081258322	1
ESIpos_303			1.17073066	1
ESIpos_304			1.176453782	1
ESIpos_305			-1.976499152	1
ESIpos_306			1.148506473	1
ESIpos_307			-1.97363127	1
ESIpos_308			-1.996728576	1
ESIpos_309			1.189545915	1
ESIpos_310			1.285649391	1
ESIpos_311			3.328150798	1
ESIpos_312			1.003289997	1
ESIpos_313			-1.016001462	1
ESIpos_314			1.023992869	1
ESIpos_315			1.017922011	1
ESIpos_316			1.02052146	1
ESIpos_317			1.02903896	1
ESIpos_318			1.006826007	1
ESIpos_319			1.051539849	1
ESIpos_320			-1.028765146	1
ESIpos_321			1.018274834	1
ESIpos_322			1.039088268	1
ESIpos_323			1.127313431	1
ESIpos_324	HMDB0000574	C00097	1.0325	1
ESIpos_324	HMDB0003417	C00793	1.0325	1
ESIpos_324		C00736	1.0325	1
ESIpos_325	HMDB0000574	C00097	-2.189759036	1
ESIpos_325	HMDB0003417	C00793	-2.189759036	1
ESIpos_325		C00736	-2.189759036	1
ESIpos_326	HMDB0011749		-2.345627984	1
ESIpos_326	HMDB0034587		-2.345627984	1
ESIpos_326	HMDB0040518		-2.345627984	1
ESIpos_326	HMDB0060309	C18796	-2.345627984	1
ESIpos_326		C11118	-2.345627984	1
ESIpos_327			1.029908872	1
ESIpos_328	HMDB0000574	C00097	-7.714426877	1
ESIpos_328	HMDB0003417	C00793	-7.714426877	1
ESIpos_328		C00736	-7.714426877	1
ESIpos_329			1.049943616	1
ESIpos_330			-1.480482054	1
ESIpos_331		C19692	1.237723549	1
ESIpos_332			-1.44914707	1
ESIpos_333	HMDB0001406	C00153	1.338895706	1
ESIpos_333	HMDB0031861		1.338895706	1
ESIpos_333		C01950	1.338895706	1
ESIpos_333		C02421	1.338895706	1
ESIpos_334	HMDB0001870	C00180	-1.53344599	1
ESIpos_334	HMDB0011718	C00633	-1.53344599	1
ESIpos_334	HMDB0032918		-1.53344599	1
ESIpos_334	HMDB0034170	C06202	-1.53344599	1
ESIpos_334		C00539	-1.53344599	1
ESIpos_334		C03067	-1.53344599	1
ESIpos_334		C15474	-1.53344599	1
ESIpos_335	HMDB0062292	C16200	1.240528985	1
ESIpos_336	HMDB0002127	C05823	-1.130975328	1
ESIpos_336		C19296	-1.130975328	1
ESIpos_337	HMDB0029306	C13637	-1.038412232	1
ESIpos_337	HMDB0030540		-1.038412232	1
ESIpos_337	HMDB0032074		-1.038412232	1
ESIpos_337	HMDB0032076		-1.038412232	1
ESIpos_337	HMDB0032148		-1.038412232	1
ESIpos_337	HMDB0032150		-1.038412232	1
ESIpos_337	HMDB0032151		-1.038412232	1
ESIpos_337	HMDB0032619	C07112	-1.038412232	1
ESIpos_337	HMDB0033944	C05853	-1.038412232	1
ESIpos_337	HMDB0041609	C06757	-1.038412232	1
ESIpos_337	HMDB0059873	C14386	-1.038412232	1
ESIpos_337		C07213	-1.038412232	1
ESIpos_337		C07216	-1.038412232	1
ESIpos_337		C11348	-1.038412232	1
ESIpos_337		C14385	-1.038412232	1
ESIpos_337		C14582	-1.038412232	1
ESIpos_337		C18585	-1.038412232	1
ESIpos_338	HMDB0029306	C13637	1.223357102	1
ESIpos_338	HMDB0030540		1.223357102	1
ESIpos_338	HMDB0032074		1.223357102	1
ESIpos_338	HMDB0032076		1.223357102	1
ESIpos_338	HMDB0032148		1.223357102	1
ESIpos_338	HMDB0032150		1.223357102	1
ESIpos_338	HMDB0032151		1.223357102	1
ESIpos_338	HMDB0032619	C07112	1.223357102	1
ESIpos_338	HMDB0033944	C05853	1.223357102	1
ESIpos_338	HMDB0041609	C06757	1.223357102	1
ESIpos_338	HMDB0059873	C14386	1.223357102	1
ESIpos_338		C07213	1.223357102	1
ESIpos_338		C07216	1.223357102	1
ESIpos_338		C11348	1.223357102	1
ESIpos_338		C14385	1.223357102	1
ESIpos_338		C14582	1.223357102	1
ESIpos_338		C18585	1.223357102	1
ESIpos_339	HMDB0029306	C13637	-1.022325853	1
ESIpos_339	HMDB0030540		-1.022325853	1
ESIpos_339	HMDB0032074		-1.022325853	1
ESIpos_339	HMDB0032076		-1.022325853	1
ESIpos_339	HMDB0032148		-1.022325853	1
ESIpos_339	HMDB0032150		-1.022325853	1
ESIpos_339	HMDB0032151		-1.022325853	1
ESIpos_339	HMDB0032619	C07112	-1.022325853	1
ESIpos_339	HMDB0033944	C05853	-1.022325853	1
ESIpos_339	HMDB0041609	C06757	-1.022325853	1
ESIpos_339	HMDB0059873	C14386	-1.022325853	1
ESIpos_339		C07213	-1.022325853	1
ESIpos_339		C07216	-1.022325853	1
ESIpos_339		C11348	-1.022325853	1
ESIpos_339		C14385	-1.022325853	1
ESIpos_339		C14582	-1.022325853	1
ESIpos_339		C18585	-1.022325853	1
ESIpos_340	HMDB0029306	C13637	1.02223095	1
ESIpos_340	HMDB0030540		1.02223095	1
ESIpos_340	HMDB0032074		1.02223095	1
ESIpos_340	HMDB0032076		1.02223095	1
ESIpos_340	HMDB0032148		1.02223095	1
ESIpos_340	HMDB0032150		1.02223095	1
ESIpos_340	HMDB0032151		1.02223095	1
ESIpos_340	HMDB0032619	C07112	1.02223095	1
ESIpos_340	HMDB0033944	C05853	1.02223095	1
ESIpos_340	HMDB0041609	C06757	1.02223095	1
ESIpos_340	HMDB0059873	C14386	1.02223095	1
ESIpos_340		C07213	1.02223095	1
ESIpos_340		C07216	1.02223095	1
ESIpos_340		C11348	1.02223095	1
ESIpos_340		C14385	1.02223095	1
ESIpos_340		C14582	1.02223095	1
ESIpos_340		C18585	1.02223095	1
ESIpos_341			-1.712278876	1
ESIpos_342			-1.562407841	1
ESIpos_343			-1.153297683	1
ESIpos_344	HMDB0001488	C00253	-1.28413713	1
ESIpos_344	HMDB0002243	C10164	-1.28413713	1
ESIpos_344	HMDB0031713		-1.28413713	1
ESIpos_344	HMDB0041950	C06813	-1.28413713	1
ESIpos_344	HMDB0060665	C07446	-1.28413713	1
ESIpos_345			-4.02570922	1
ESIpos_346			1.612396137	1
ESIpos_347			-1.396190688	1
ESIpos_348			-1.128202945	1
ESIpos_349		C00593	-1.122148682	1
ESIpos_350		C00593	-1.548901419	1
ESIpos_351	HMDB0000005	C00109	-1.221546018	1
ESIpos_351	HMDB0000060	C00164	-1.221546018	1
ESIpos_351	HMDB0001172	C00349	-1.221546018	1
ESIpos_351	HMDB0001259	C00232	-1.221546018	1
ESIpos_351	HMDB0002217	C06002	-1.221546018	1
ESIpos_351	HMDB0003381		-1.221546018	1
ESIpos_351	HMDB0031646		-1.221546018	1
ESIpos_351		C21030	-1.221546018	1
ESIpos_352	HMDB0000005	C00109	-4.729952319	1
ESIpos_352	HMDB0000060	C00164	-4.729952319	1
ESIpos_352	HMDB0001172	C00349	-4.729952319	1
ESIpos_352	HMDB0001259	C00232	-4.729952319	1
ESIpos_352	HMDB0002217	C06002	-4.729952319	1
ESIpos_352	HMDB0003381		-4.729952319	1
ESIpos_352	HMDB0031646		-4.729952319	1
ESIpos_352		C21030	-4.729952319	1
ESIpos_353			-1.111711786	1
ESIpos_354	HMDB0004181	C05827	1.013736794	1
ESIpos_354	HMDB0031852		1.013736794	1
ESIpos_354	HMDB0040141		1.013736794	1
ESIpos_354	HMDB0040143		1.013736794	1
ESIpos_354		C03007	1.013736794	1
ESIpos_355		C07103	-1.130063966	1
ESIpos_355		C20899	-1.130063966	1
ESIpos_356			1.082917545	1
ESIpos_357			1.042404302	1
ESIpos_358			-1.201756823	1
ESIpos_359			-1.115734858	1
ESIpos_360			-1.210491076	1
ESIpos_361			1.009698963	1
ESIpos_362			1.005818906	1
ESIpos_363			-1.040303935	1
ESIpos_364			1.005780698	1
ESIpos_365			1.009382932	1
ESIpos_366			1.134300061	1
ESIpos_367			-23.02396266	0.367481648
ESIpos_368			1.355746473	1
ESIpos_369			-24.51132133	1
ESIpos_370			-1.926503409	1
ESIpos_371			-1.473159585	1
ESIpos_372			-2.187037212	1
ESIpos_373			1.434006026	1
ESIpos_374			-2.39306856	1
ESIpos_375			1.431678865	1
ESIpos_376			1.926897298	1
ESIpos_377			-1.391965591	1
ESIpos_378			-22.94966895	1
ESIpos_379			-2.054825682	1
ESIpos_380			1.025587822	1
ESIpos_381			-1.322531089	1
ESIpos_382			-12.85462494	1
ESIpos_383			-1.061400315	1
ESIpos_384			-13.85136167	1
ESIpos_385		C02441	-7.64331723	1
ESIpos_385		C02854	-7.64331723	1
ESIpos_385		C14602	-7.64331723	1
ESIpos_385		C14604	-7.64331723	1
ESIpos_385		C16671	-7.64331723	1
ESIpos_385		C18351	-7.64331723	1
ESIpos_386			-1.115258091	1
ESIpos_387			-1.118584682	1
ESIpos_388			-1.076067833	1
ESIpos_389			-1.168230949	1
ESIpos_390			-1.014043278	1
ESIpos_391			-1.001494003	1
ESIpos_392	HMDB0000092	C01026	1.189169478	1
ESIpos_392	HMDB0000112	C00334	1.189169478	1
ESIpos_392	HMDB0000452	C02356	1.189169478	1
ESIpos_392	HMDB0000650	C02261	1.189169478	1
ESIpos_392	HMDB0001906	C03665	1.189169478	1
ESIpos_392	HMDB0002166	C03284	1.189169478	1
ESIpos_392	HMDB0002299	C01205	1.189169478	1
ESIpos_392	HMDB0003911	C05145	1.189169478	1
ESIpos_392	HMDB0031329		1.189169478	1
ESIpos_392	HMDB0031654		1.189169478	1
ESIpos_392	HMDB0038394		1.189169478	1
ESIpos_392	HMDB0041945	C11735	1.189169478	1
ESIpos_392	HMDB0094692		1.189169478	1
ESIpos_392	HMDB0094693		1.189169478	1
ESIpos_392		C02721	1.189169478	1
ESIpos_392		C11109	1.189169478	1
ESIpos_392		C19514	1.189169478	1
ESIpos_393	HMDB0000251	C00245	1.713021678	1
ESIpos_394			-11.12813435	1
ESIpos_395			2.136504727	1
ESIpos_396			1.914963147	1
ESIpos_397	HMDB0030345		-3.533886085	1
ESIpos_397	HMDB0034883		-3.533886085	1
ESIpos_397	HMDB0037853		-3.533886085	1
ESIpos_397	HMDB0037854		-3.533886085	1
ESIpos_397	HMDB0037860		-3.533886085	1
ESIpos_397	HMDB0037861		-3.533886085	1
ESIpos_397	HMDB0037865		-3.533886085	1
ESIpos_397	HMDB0037866		-3.533886085	1
ESIpos_397	HMDB0037867		-3.533886085	1
ESIpos_397	HMDB0038288		-3.533886085	1
ESIpos_397	HMDB0038289		-3.533886085	1
ESIpos_397	HMDB0039583		-3.533886085	1
ESIpos_398			-21.27868774	1
ESIpos_399			-32.86380527	0.75076157
ESIpos_400			-28.34821671	0.009481262
ESIpos_401			-1.891000405	1
ESIpos_402			-1.953623237	1
ESIpos_403			1.044508411	1
ESIpos_404			-1.058426533	1
ESIpos_405			-1.110296684	1
ESIpos_406			-1.197838172	1
ESIpos_407	HMDB0013674	C01108	-1.089903275	1
ESIpos_407	HMDB0013675	C02183	-1.089903275	1
ESIpos_407	HMDB0029750		-1.089903275	1
ESIpos_407	HMDB0030776	C11918	-1.089903275	1
ESIpos_407	HMDB0031256		-1.089903275	1
ESIpos_407	HMDB0032651		-1.089903275	1
ESIpos_407	HMDB0034355	C11101	-1.089903275	1
ESIpos_407	HMDB0059735		-1.089903275	1
ESIpos_407	HMDB0124831		-1.089903275	1
ESIpos_407		C02752	-1.089903275	1
ESIpos_407		C02814	-1.089903275	1
ESIpos_407		C20718	-1.089903275	1
ESIpos_408	HMDB0029733		-1.093022202	1
ESIpos_408	HMDB0033160		-1.093022202	1
ESIpos_409	HMDB0000008	C05984	-1.30444568	1
ESIpos_409	HMDB0000011	C01089	-1.30444568	1
ESIpos_409	HMDB0000023	C06001	-1.30444568	1
ESIpos_409	HMDB0000336		-1.30444568	1
ESIpos_409	HMDB0000357	C01089	-1.30444568	1
ESIpos_409	HMDB0000442	C03197	-1.30444568	1
ESIpos_409	HMDB0000710	C00989	-1.30444568	1
ESIpos_409	HMDB0000729		-1.30444568	1
ESIpos_409	HMDB0031212		-1.30444568	1
ESIpos_409	HMDB0059748		-1.30444568	1
ESIpos_409	HMDB0062640		-1.30444568	1
ESIpos_409	HMDB0126088		-1.30444568	1
ESIpos_409		C01188	-1.30444568	1
ESIpos_409		C01991	-1.30444568	1
ESIpos_409		C14601	-1.30444568	1
ESIpos_409		C21297	-1.30444568	1
ESIpos_410	HMDB0000008	C05984	-1.327496741	1
ESIpos_410	HMDB0000011	C01089	-1.327496741	1
ESIpos_410	HMDB0000023	C06001	-1.327496741	1
ESIpos_410	HMDB0000336		-1.327496741	1
ESIpos_410	HMDB0000357	C01089	-1.327496741	1
ESIpos_410	HMDB0000442	C03197	-1.327496741	1
ESIpos_410	HMDB0000710	C00989	-1.327496741	1
ESIpos_410	HMDB0000729		-1.327496741	1
ESIpos_410	HMDB0031212		-1.327496741	1
ESIpos_410	HMDB0059748		-1.327496741	1
ESIpos_410	HMDB0062640		-1.327496741	1
ESIpos_410	HMDB0126088		-1.327496741	1
ESIpos_410		C01188	-1.327496741	1
ESIpos_410		C01991	-1.327496741	1
ESIpos_410		C14601	-1.327496741	1
ESIpos_410		C21297	-1.327496741	1
ESIpos_411			-1.230518422	1
ESIpos_412	HMDB0013674	C01108	1.283390163	1
ESIpos_412	HMDB0013675	C02183	1.283390163	1
ESIpos_412	HMDB0029750		1.283390163	1
ESIpos_412	HMDB0030776	C11918	1.283390163	1
ESIpos_412	HMDB0031256		1.283390163	1
ESIpos_412	HMDB0032651		1.283390163	1
ESIpos_412	HMDB0034355	C11101	1.283390163	1
ESIpos_412	HMDB0059735		1.283390163	1
ESIpos_412	HMDB0124831		1.283390163	1
ESIpos_412		C02752	1.283390163	1
ESIpos_412		C02814	1.283390163	1
ESIpos_412		C20718	1.283390163	1
ESIpos_413	HMDB0013809		1.233694822	1
ESIpos_413	HMDB0030961		1.233694822	1
ESIpos_413	HMDB0030966		1.233694822	1
ESIpos_413	HMDB0031197		1.233694822	1
ESIpos_413	HMDB0031301		1.233694822	1
ESIpos_413	HMDB0031309		1.233694822	1
ESIpos_413	HMDB0031590		1.233694822	1
ESIpos_413	HMDB0031591		1.233694822	1
ESIpos_413	HMDB0032403		1.233694822	1
ESIpos_413	HMDB0032451		1.233694822	1
ESIpos_413	HMDB0033547		1.233694822	1
ESIpos_413	HMDB0035242		1.233694822	1
ESIpos_413	HMDB0035390		1.233694822	1
ESIpos_413	HMDB0035915	C07287	1.233694822	1
ESIpos_413	HMDB0037152		1.233694822	1
ESIpos_413	HMDB0039769		1.233694822	1
ESIpos_413	HMDB0039770		1.233694822	1
ESIpos_413	HMDB0040146		1.233694822	1
ESIpos_413	HMDB0040149		1.233694822	1
ESIpos_413	HMDB0040151		1.233694822	1
ESIpos_413	HMDB0061945		1.233694822	1
ESIpos_413	HMDB0062471		1.233694822	1
ESIpos_413	HMDB0062529		1.233694822	1
ESIpos_413	HMDB0062536		1.233694822	1
ESIpos_413		C21138	1.233694822	1
ESIpos_414	HMDB0041922	C08737	2.82950674	1
ESIpos_415			NaN	1
ESIpos_416	HMDB0032333		3.641602882	0.174994454
ESIpos_416	HMDB0029582		3.641602882	0.174994454
ESIpos_416	HMDB0031222		3.641602882	0.174994454
ESIpos_416	HMDB0031223		3.641602882	0.174994454
ESIpos_416	HMDB0032067		3.641602882	0.174994454
ESIpos_416	HMDB0033629		3.641602882	0.174994454
ESIpos_416	HMDB0034080		3.641602882	0.174994454
ESIpos_416	HMDB0034835		3.641602882	0.174994454
ESIpos_416	HMDB0037026		3.641602882	0.174994454
ESIpos_416	HMDB0037027		3.641602882	0.174994454
ESIpos_416	HMDB0040445		3.641602882	0.174994454
ESIpos_416	HMDB0041474		3.641602882	0.174994454
ESIpos_416		C04592	3.641602882	0.174994454
ESIpos_416		C12101	3.641602882	0.174994454
ESIpos_417	HMDB0041922	C08737	-2.805107527	1
ESIpos_418			-1.649820789	1
ESIpos_419			-1.358108108	1
ESIpos_420			1.055348319	1
ESIpos_421			1.111254548	1
ESIpos_422			-1.09518797	1
ESIpos_423			1.010399334	1
ESIpos_424	HMDB0060659	C16621	-1.644636502	1
ESIpos_424		C05516	-1.644636502	1
ESIpos_425			-1.732417661	1
ESIpos_426	HMDB0031667		1.133555045	1
ESIpos_426	HMDB0040030		1.133555045	1
ESIpos_426		C11519	1.133555045	1
ESIpos_427	HMDB0034368		1.26032919	1
ESIpos_427		C03458	1.26032919	1
ESIpos_427		C19721	1.26032919	1
ESIpos_427		C20284	1.26032919	1
ESIpos_428	HMDB0031667		1.22585787	1
ESIpos_428	HMDB0040030		1.22585787	1
ESIpos_428		C11519	1.22585787	1
ESIpos_429		C11149	-1.16965325	1
ESIpos_430		C11149	1.050475448	1
ESIpos_431			1.057566478	1
ESIpos_432	HMDB0034778		1.056919482	1
ESIpos_432	HMDB0061944		1.056919482	1
ESIpos_432		C14689	1.056919482	1
ESIpos_433			-1.192644285	1
ESIpos_434	HMDB0000139	C00258	2.101433981	1
ESIpos_434	HMDB0006372		2.101433981	1
ESIpos_434	HMDB0031818		2.101433981	1
ESIpos_435	HMDB0059784		-1.038466856	1
ESIpos_436			-1.285039638	0.109385776
ESIpos_437	HMDB0062558		-1.123048469	1
ESIpos_437	HMDB0000079	C00906	-1.123048469	1
ESIpos_437	HMDB0029874		-1.123048469	1
ESIpos_437	HMDB0031547		-1.123048469	1
ESIpos_437		C05715	-1.123048469	1
ESIpos_437		C05717	-1.123048469	1
ESIpos_437		C21028	-1.123048469	1
ESIpos_438		C02837	-8.493951613	1
ESIpos_438		C05328	-8.493951613	1
ESIpos_438		C19809	-8.493951613	1
ESIpos_439	HMDB0062558		-1.324875664	1
ESIpos_439	HMDB0000079	C00906	-1.324875664	1
ESIpos_439	HMDB0029874		-1.324875664	1
ESIpos_439	HMDB0031547		-1.324875664	1
ESIpos_439		C05715	-1.324875664	1
ESIpos_439		C05717	-1.324875664	1
ESIpos_439		C21028	-1.324875664	1
ESIpos_440	HMDB0059810	C07208	-1.011006512	1
ESIpos_440	HMDB0059851	C07212	-1.011006512	1
ESIpos_440	HMDB0059905	C07111	-1.011006512	1
ESIpos_440	HMDB0059924	C06756	-1.011006512	1
ESIpos_440		C19551	-1.011006512	1
ESIpos_441			2.402469136	1
ESIpos_442			1.622382097	1
ESIpos_443			1.042296351	1
ESIpos_444	HMDB0062585	C04281	1.577660815	1
ESIpos_444	HMDB0000267	C01879	1.577660815	1
ESIpos_444	HMDB0000805	C02237	1.577660815	1
ESIpos_444	HMDB0001369	C04281	1.577660815	1
ESIpos_444	HMDB0001843		1.577660815	1
ESIpos_444	HMDB0002234	C04282	1.577660815	1
ESIpos_444	HMDB0060262		1.577660815	1
ESIpos_444	HMDB0061093		1.577660815	1
ESIpos_444		C01877	1.577660815	1
ESIpos_445	HMDB0062585	C04281	1.026868726	1
ESIpos_445	HMDB0000267	C01879	1.026868726	1
ESIpos_445	HMDB0000805	C02237	1.026868726	1
ESIpos_445	HMDB0001369	C04281	1.026868726	1
ESIpos_445	HMDB0001843		1.026868726	1
ESIpos_445	HMDB0002234	C04282	1.026868726	1
ESIpos_445	HMDB0060262		1.026868726	1
ESIpos_445	HMDB0061093		1.026868726	1
ESIpos_445		C01877	1.026868726	1
ESIpos_446	HMDB0011664		-1.047630772	1
ESIpos_446	HMDB0033731	C06413	-1.047630772	1
ESIpos_446	HMDB0034244	C06323	-1.047630772	1
ESIpos_447			-1.490207865	1
ESIpos_448	HMDB0011664		-5.631934395	1
ESIpos_448	HMDB0033731	C06413	-5.631934395	1
ESIpos_448	HMDB0034244	C06323	-5.631934395	1
ESIpos_449	HMDB0094697		-1.331998072	1
ESIpos_449	HMDB0000070	C00408	-1.331998072	1
ESIpos_449	HMDB0000716	C00408	-1.331998072	1
ESIpos_449	HMDB0004226	C05936	-1.331998072	1
ESIpos_449	HMDB0005960		-1.331998072	1
ESIpos_449	HMDB0015212	C07500	-1.331998072	1
ESIpos_449	HMDB0029435		-1.331998072	1
ESIpos_449	HMDB0029444		-1.331998072	1
ESIpos_449	HMDB0059649		-1.331998072	1
ESIpos_449	HMDB0062225	C03969	-1.331998072	1
ESIpos_449	HMDB0062767		-1.331998072	1
ESIpos_449	HMDB0094696		-1.331998072	1
ESIpos_449		C13696	-1.331998072	1
ESIpos_450	HMDB0094697		-3.353394567	1
ESIpos_450	HMDB0000070	C00408	-3.353394567	1
ESIpos_450	HMDB0000716	C00408	-3.353394567	1
ESIpos_450	HMDB0004226	C05936	-3.353394567	1
ESIpos_450	HMDB0005960		-3.353394567	1
ESIpos_450	HMDB0015212	C07500	-3.353394567	1
ESIpos_450	HMDB0029435		-3.353394567	1
ESIpos_450	HMDB0029444		-3.353394567	1
ESIpos_450	HMDB0059649		-3.353394567	1
