SMPDB_ID	HMDB_ID
PW_C082492	HMDB0074869
PW_C082493	HMDB0074871
PW_C082494	HMDB0074875
PW_C082495	HMDB0074877
PW_C082496	HMDB0074881
PW_C082497	HMDB0074883
PW_C082498	HMDB0074889
PW_C082499	HMDB0074891
PW_C082500	HMDB0074893
PW_C082501	HMDB0074895
PW_C082502	HMDB0074899
PW_C082503	HMDB0074901
PW_C063881	HMDB0114763
PW_C064161	HMDB0115775
PW_C076335	HMDB0116530
PW_C076272	HMDB0116654
PW_C082504	HMDB0080738
PW_C082505	HMDB0080701
PW_C082506	HMDB0080713
PW_C082507	HMDB0080725
PW_C082508	HMDB0080749
PW_C082509	HMDB0080765
PW_C082510	HMDB0080699
PW_C082511	HMDB0080704
PW_C082512	HMDB0080711
PW_C082513	HMDB0080716
PW_C082514	HMDB0080723
PW_C082515	HMDB0080728
PW_C082516	HMDB0080737
PW_C082517	HMDB0080743
PW_C082518	HMDB0080747
PW_C082519	HMDB0080752
PW_C082520	HMDB0080759
PW_C082521	HMDB0080763
PW_C082522	HMDB0080448
PW_C082523	HMDB0080418
PW_C082524	HMDB0080430
PW_C082525	HMDB0080442
PW_C082526	HMDB0080466
PW_C082527	HMDB0080478
PW_C082528	HMDB0080410
PW_C082529	HMDB0080414
PW_C082530	HMDB0080422
PW_C082531	HMDB0080426
PW_C082532	HMDB0080434
PW_C082533	HMDB0080438
PW_C082534	HMDB0080446
PW_C082535	HMDB0080454
PW_C082536	HMDB0080458
PW_C082537	HMDB0080462
PW_C082538	HMDB0080470
PW_C082539	HMDB0080474
PW_C082540	HMDB0080555
PW_C082541	HMDB0080526
PW_C082542	HMDB0080538
PW_C082543	HMDB0080573
PW_C082544	HMDB0080585
PW_C082545	HMDB0080518
PW_C082546	HMDB0080522
PW_C082547	HMDB0080530
PW_C082548	HMDB0080534
PW_C082549	HMDB0080542
PW_C082550	HMDB0080546
PW_C082551	HMDB0080553
PW_C082552	HMDB0080561
PW_C082553	HMDB0080565
PW_C082554	HMDB0080569
PW_C082555	HMDB0080577
PW_C082556	HMDB0080581
PW_C082557	HMDB0080663
PW_C082558	HMDB0080633
PW_C082559	HMDB0080645
PW_C082560	HMDB0080657
PW_C082561	HMDB0080681
PW_C082562	HMDB0080693
PW_C082563	HMDB0080625
PW_C082564	HMDB0080629
PW_C082565	HMDB0080637
PW_C082566	HMDB0080641
PW_C082567	HMDB0080649
PW_C082568	HMDB0080653
PW_C082569	HMDB0080661
PW_C082570	HMDB0080669
PW_C082571	HMDB0080673
PW_C082572	HMDB0080677
PW_C082573	HMDB0080685
PW_C082574	HMDB0080689
PW_C082575	HMDB0080878
PW_C082576	HMDB0080848
PW_C082577	HMDB0080860
PW_C082578	HMDB0080872
PW_C082579	HMDB0080896
PW_C082580	HMDB0080908
PW_C082581	HMDB0080840
PW_C082582	HMDB0080844
PW_C082583	HMDB0080852
PW_C082584	HMDB0080856
PW_C082585	HMDB0080864
PW_C082586	HMDB0080868
PW_C082587	HMDB0080876
PW_C082588	HMDB0080884
PW_C082589	HMDB0080888
PW_C082590	HMDB0080892
PW_C082591	HMDB0080900
PW_C082592	HMDB0080904
PW_C082593	HMDB0081003
PW_C082594	HMDB0080988
PW_C082595	HMDB0080994
PW_C082596	HMDB0081000
PW_C082597	HMDB0081012
PW_C082598	HMDB0081018
PW_C082599	HMDB0080984
PW_C082600	HMDB0080986
PW_C082601	HMDB0080990
PW_C082602	HMDB0080992
PW_C082603	HMDB0080996
PW_C082604	HMDB0080998
PW_C082605	HMDB0081002
PW_C082606	HMDB0081006
PW_C082607	HMDB0081008
PW_C082608	HMDB0081010
PW_C082609	HMDB0081014
PW_C082610	HMDB0081016
PW_C082611	HMDB0080394
PW_C082612	HMDB0080378
PW_C082613	HMDB0080384
PW_C082614	HMDB0080390
PW_C082615	HMDB0080402
PW_C082616	HMDB0080408
PW_C082617	HMDB0080375
PW_C082618	HMDB0080377
PW_C082619	HMDB0080381
PW_C082620	HMDB0080383
PW_C082621	HMDB0080387
PW_C082622	HMDB0080389
PW_C082623	HMDB0080395
PW_C082624	HMDB0080397
PW_C082625	HMDB0080399
PW_C082626	HMDB0080401
PW_C082627	HMDB0080405
PW_C082628	HMDB0080407
PW_C082629	HMDB0080451
PW_C082630	HMDB0080420
PW_C082631	HMDB0080432
PW_C082632	HMDB0080444
PW_C082633	HMDB0080468
PW_C082634	HMDB0080480
PW_C082635	HMDB0080413
PW_C082636	HMDB0080417
PW_C082637	HMDB0080425
PW_C082638	HMDB0080429
PW_C082639	HMDB0080437
PW_C082640	HMDB0080441
PW_C082641	HMDB0080452
PW_C082642	HMDB0080457
PW_C082643	HMDB0080461
PW_C082644	HMDB0080465
PW_C082645	HMDB0080473
PW_C082646	HMDB0080477
PW_C082647	HMDB0080502
PW_C082648	HMDB0080486
PW_C082649	HMDB0080492
PW_C082650	HMDB0080498
PW_C082651	HMDB0080510
PW_C082652	HMDB0080516
PW_C082653	HMDB0080483
PW_C082654	HMDB0080485
PW_C082655	HMDB0080489
PW_C082656	HMDB0080491
PW_C082657	HMDB0080495
PW_C082658	HMDB0080497
PW_C082659	HMDB0080503
PW_C082660	HMDB0080505
PW_C082661	HMDB0080507
PW_C082662	HMDB0080509
PW_C082663	HMDB0080513
PW_C082664	HMDB0080515
PW_C082665	HMDB0080558
PW_C082666	HMDB0080528
PW_C082667	HMDB0080540
PW_C082668	HMDB0080551
PW_C082669	HMDB0080575
PW_C082670	HMDB0080587
PW_C082671	HMDB0080521
PW_C082672	HMDB0080525
PW_C082673	HMDB0080533
PW_C082674	HMDB0080537
PW_C082675	HMDB0080545
PW_C082676	HMDB0080549
PW_C082677	HMDB0080559
PW_C082678	HMDB0080564
PW_C082679	HMDB0080568
PW_C082680	HMDB0080572
PW_C082681	HMDB0080580
PW_C082682	HMDB0080584
PW_C082683	HMDB0080609
PW_C082684	HMDB0080593
PW_C082685	HMDB0080599
PW_C082686	HMDB0080605
PW_C082687	HMDB0080617
PW_C082688	HMDB0080623
PW_C082689	HMDB0080590
PW_C082690	HMDB0080592
PW_C082691	HMDB0080596
PW_C082692	HMDB0080598
PW_C082693	HMDB0080602
PW_C082694	HMDB0080604
PW_C082695	HMDB0080610
PW_C082696	HMDB0080612
PW_C082697	HMDB0080614
PW_C082698	HMDB0080616
PW_C082699	HMDB0080620
PW_C082700	HMDB0080622
PW_C082701	HMDB0080666
PW_C082702	HMDB0080635
PW_C082703	HMDB0080647
PW_C082704	HMDB0080659
PW_C082705	HMDB0080683
PW_C082706	HMDB0080695
PW_C082707	HMDB0080628
PW_C082708	HMDB0080632
PW_C082709	HMDB0080640
PW_C082710	HMDB0080644
PW_C082711	HMDB0080652
PW_C082712	HMDB0080656
PW_C082713	HMDB0080667
PW_C082714	HMDB0080672
PW_C082715	HMDB0080676
PW_C082716	HMDB0080680
PW_C082717	HMDB0080688
PW_C082718	HMDB0080692
PW_C082719	HMDB0080735
PW_C082720	HMDB0080707
PW_C082721	HMDB0080719
PW_C082722	HMDB0080731
PW_C082723	HMDB0080755
PW_C082724	HMDB0080767
PW_C082725	HMDB0080698
PW_C082726	HMDB0080703
PW_C082727	HMDB0080710
PW_C082728	HMDB0080715
PW_C082729	HMDB0080722
PW_C082730	HMDB0080727
PW_C082731	HMDB0080736
PW_C082732	HMDB0080742
PW_C082733	HMDB0080746
PW_C082734	HMDB0080751
PW_C082735	HMDB0080758
PW_C082736	HMDB0080762
PW_C082737	HMDB0080788
PW_C082738	HMDB0080773
PW_C082739	HMDB0080779
PW_C082740	HMDB0080785
PW_C082741	HMDB0080796
PW_C082742	HMDB0080802
PW_C082743	HMDB0080770
PW_C082744	HMDB0080772
PW_C082745	HMDB0080776
PW_C082746	HMDB0080778
PW_C082747	HMDB0080782
PW_C082748	HMDB0080784
PW_C082749	HMDB0080789
PW_C082750	HMDB0080791
PW_C082751	HMDB0080793
PW_C082752	HMDB0080795
PW_C082753	HMDB0080799
PW_C082754	HMDB0080801
PW_C082755	HMDB0080824
PW_C082756	HMDB0080808
PW_C082757	HMDB0080814
PW_C082758	HMDB0080820
PW_C082759	HMDB0080832
PW_C082760	HMDB0080838
PW_C082761	HMDB0080805
PW_C082762	HMDB0080807
PW_C082763	HMDB0080811
PW_C082764	HMDB0080813
PW_C082765	HMDB0080817
PW_C082766	HMDB0080819
PW_C082767	HMDB0080825
PW_C082768	HMDB0080827
PW_C082769	HMDB0080829
PW_C082770	HMDB0080831
PW_C082771	HMDB0080835
PW_C082772	HMDB0080837
PW_C082773	HMDB0080881
PW_C082774	HMDB0080850
PW_C082775	HMDB0080862
PW_C082776	HMDB0080874
PW_C082777	HMDB0080898
PW_C082778	HMDB0080910
PW_C082779	HMDB0080843
PW_C082780	HMDB0080847
PW_C082781	HMDB0080855
PW_C082782	HMDB0080859
PW_C082783	HMDB0080867
PW_C082784	HMDB0080871
PW_C082785	HMDB0080882
PW_C082786	HMDB0080887
PW_C082787	HMDB0080891
PW_C082788	HMDB0080895
PW_C082789	HMDB0080903
PW_C082790	HMDB0080907
PW_C082791	HMDB0080932
PW_C082792	HMDB0080916
PW_C082793	HMDB0080922
PW_C082794	HMDB0080928
PW_C082795	HMDB0080940
PW_C082796	HMDB0080946
PW_C082797	HMDB0080913
PW_C082798	HMDB0080915
PW_C082799	HMDB0080919
PW_C082800	HMDB0080921
PW_C082801	HMDB0080925
PW_C082802	HMDB0080927
PW_C082803	HMDB0080933
PW_C082804	HMDB0080935
PW_C082805	HMDB0080937
PW_C082806	HMDB0080939
PW_C082807	HMDB0080943
PW_C082808	HMDB0080945
PW_C082809	HMDB0080968
PW_C082810	HMDB0080952
PW_C082811	HMDB0080958
PW_C082812	HMDB0080964
PW_C082813	HMDB0080976
PW_C082814	HMDB0080982
PW_C082815	HMDB0080949
PW_C082816	HMDB0080951
PW_C082817	HMDB0080955
PW_C082818	HMDB0080957
PW_C082819	HMDB0080961
PW_C082820	HMDB0080963
PW_C082821	HMDB0080969
PW_C082822	HMDB0080971
PW_C082823	HMDB0080973
PW_C082824	HMDB0080975
PW_C082825	HMDB0080979
PW_C082826	HMDB0080981
PW_C064162	HMDB0115776
PW_C076336	HMDB0116531
PW_C076273	HMDB0116655
PW_C082827	HMDB0086824
PW_C082828	HMDB0086792
PW_C082829	HMDB0086804
PW_C082830	HMDB0086816
PW_C082831	HMDB0086840
PW_C082832	HMDB0086852
PW_C082833	HMDB0086782
PW_C082834	HMDB0086786
PW_C082835	HMDB0086794
PW_C082836	HMDB0086798
PW_C082837	HMDB0086806
PW_C082838	HMDB0086810
PW_C082839	HMDB0086818
PW_C082840	HMDB0086826
PW_C082841	HMDB0086830
PW_C082842	HMDB0086834
PW_C082843	HMDB0086842
PW_C082844	HMDB0086846
PW_C082845	HMDB0086537
PW_C082846	HMDB0086503
PW_C082847	HMDB0086515
PW_C082848	HMDB0086527
PW_C082849	HMDB0086550
PW_C082850	HMDB0086564
PW_C082851	HMDB0086498
PW_C082852	HMDB0086505
PW_C082853	HMDB0086510
PW_C082854	HMDB0086517
PW_C082855	HMDB0086522
PW_C082856	HMDB0086529
PW_C082857	HMDB0086538
PW_C082858	HMDB0086542
PW_C082859	HMDB0086546
PW_C082860	HMDB0086552
PW_C082861	HMDB0086557
PW_C082862	HMDB0086561
PW_C082863	HMDB0086644
PW_C082864	HMDB0086610
PW_C082865	HMDB0086622
PW_C082866	HMDB0086634
PW_C082867	HMDB0086658
PW_C082868	HMDB0086672
PW_C082869	HMDB0086605
PW_C082870	HMDB0086612
PW_C082871	HMDB0086617
PW_C082872	HMDB0086624
PW_C082873	HMDB0086629
PW_C082874	HMDB0086636
PW_C082875	HMDB0086645
PW_C082876	HMDB0086649
PW_C082877	HMDB0086653
PW_C082878	HMDB0086660
PW_C082879	HMDB0086665
PW_C082880	HMDB0086669
PW_C082881	HMDB0086751
PW_C082882	HMDB0086717
PW_C082883	HMDB0086729
PW_C082884	HMDB0086741
PW_C082885	HMDB0086765
PW_C082886	HMDB0086779
PW_C082887	HMDB0086712
PW_C082888	HMDB0086719
PW_C082889	HMDB0086724
PW_C082890	HMDB0086731
PW_C082891	HMDB0086736
PW_C082892	HMDB0086743
PW_C082893	HMDB0086752
PW_C082894	HMDB0086756
PW_C082895	HMDB0086760
PW_C082896	HMDB0086767
PW_C082897	HMDB0086772
PW_C082898	HMDB0086776
PW_C082899	HMDB0086966
PW_C082900	HMDB0086932
PW_C082901	HMDB0086944
PW_C082902	HMDB0086956
PW_C082903	HMDB0086980
PW_C082904	HMDB0086994
PW_C082905	HMDB0086928
PW_C082906	HMDB0086934
PW_C082907	HMDB0086939
PW_C082908	HMDB0086946
PW_C082909	HMDB0086951
PW_C082910	HMDB0086958
PW_C082911	HMDB0086967
PW_C082912	HMDB0086971
PW_C082913	HMDB0086975
PW_C082914	HMDB0086982
PW_C082915	HMDB0086987
PW_C082916	HMDB0086991
PW_C082917	HMDB0087089
PW_C082918	HMDB0087072
PW_C082919	HMDB0087078
PW_C082920	HMDB0087084
PW_C082921	HMDB0087096
PW_C082922	HMDB0087103
PW_C082923	HMDB0087070
PW_C082924	HMDB0087074
PW_C082925	HMDB0087076
PW_C082926	HMDB0087080
PW_C082927	HMDB0087082
PW_C082928	HMDB0087086
PW_C082929	HMDB0087090
PW_C082930	HMDB0087092
PW_C082931	HMDB0087094
PW_C082932	HMDB0087098
PW_C082933	HMDB0087100
PW_C082934	HMDB0087102
PW_C082935	HMDB0086479
PW_C082936	HMDB0086462
PW_C082937	HMDB0086468
PW_C082938	HMDB0086474
PW_C082939	HMDB0086486
PW_C082940	HMDB0086494
PW_C082941	HMDB0086461
PW_C082942	HMDB0086464
PW_C082943	HMDB0086467
PW_C082944	HMDB0086470
PW_C082945	HMDB0086473
PW_C082946	HMDB0086476
PW_C082947	HMDB0086481
PW_C082948	HMDB0086483
PW_C082949	HMDB0086485
PW_C082950	HMDB0086488
PW_C082951	HMDB0086491
PW_C082952	HMDB0086493
PW_C082953	HMDB0086533
PW_C082954	HMDB0086500
PW_C082955	HMDB0086512
PW_C082956	HMDB0086524
PW_C082957	HMDB0086563
PW_C082958	HMDB0086499
PW_C082959	HMDB0086506
PW_C082960	HMDB0086511
PW_C082961	HMDB0086518
PW_C082962	HMDB0086523
PW_C082963	HMDB0086530
PW_C082964	HMDB0086539
PW_C082965	HMDB0086543
PW_C082966	HMDB0086547
PW_C082967	HMDB0086553
PW_C082968	HMDB0086558
PW_C082969	HMDB0086562
PW_C082970	HMDB0086586
PW_C082971	HMDB0086569
PW_C082972	HMDB0086575
PW_C082973	HMDB0086581
PW_C082974	HMDB0086593
PW_C082975	HMDB0086601
PW_C082976	HMDB0086568
PW_C082977	HMDB0086571
PW_C082978	HMDB0086574
PW_C082979	HMDB0086577
PW_C082980	HMDB0086580
PW_C082981	HMDB0086583
PW_C082982	HMDB0086588
PW_C082983	HMDB0086590
PW_C082984	HMDB0086592
PW_C082985	HMDB0086595
PW_C082986	HMDB0086598
PW_C082987	HMDB0086600
PW_C082988	HMDB0086640
PW_C082989	HMDB0086607
PW_C082990	HMDB0086619
PW_C082991	HMDB0086631
PW_C082992	HMDB0086655
PW_C082993	HMDB0086671
PW_C082994	HMDB0086606
PW_C082995	HMDB0086613
PW_C082996	HMDB0086618
PW_C082997	HMDB0086625
PW_C082998	HMDB0086630
PW_C082999	HMDB0086637
PW_C083000	HMDB0086646
PW_C083001	HMDB0086650
PW_C083002	HMDB0086654
PW_C083003	HMDB0086661
PW_C083004	HMDB0086666
PW_C083005	HMDB0086670
PW_C083006	HMDB0086694
PW_C083007	HMDB0086677
PW_C083008	HMDB0086683
PW_C083009	HMDB0086689
PW_C083010	HMDB0086701
PW_C083011	HMDB0086708
PW_C083012	HMDB0086676
PW_C083013	HMDB0086679
PW_C083014	HMDB0086682
PW_C083015	HMDB0086685
PW_C083016	HMDB0086688
PW_C083017	HMDB0086691
PW_C083018	HMDB0086696
PW_C083019	HMDB0086698
PW_C083020	HMDB0086700
PW_C083021	HMDB0086703
PW_C083022	HMDB0086706
PW_C083023	HMDB0086747
PW_C083024	HMDB0086714
PW_C083025	HMDB0086726
PW_C083026	HMDB0086738
PW_C083027	HMDB0086762
PW_C083028	HMDB0086778
PW_C083029	HMDB0086713
PW_C083030	HMDB0086720
PW_C083031	HMDB0086725
PW_C083032	HMDB0086732
PW_C083033	HMDB0086737
PW_C083034	HMDB0086744
PW_C083035	HMDB0086753
PW_C083036	HMDB0086757
PW_C083037	HMDB0086761
PW_C083038	HMDB0086768
PW_C083039	HMDB0086773
PW_C083040	HMDB0086777
PW_C083041	HMDB0086820
PW_C083042	HMDB0086787
PW_C083043	HMDB0086799
PW_C083044	HMDB0086811
PW_C083045	HMDB0086835
PW_C083046	HMDB0086850
PW_C083047	HMDB0086785
PW_C083048	HMDB0086791
PW_C083049	HMDB0086797
PW_C083050	HMDB0086803
PW_C083051	HMDB0086809
PW_C083052	HMDB0086815
PW_C083053	HMDB0086825
PW_C083054	HMDB0086829
PW_C083055	HMDB0086833
PW_C083056	HMDB0086839
PW_C083057	HMDB0086845
PW_C083058	HMDB0086849
PW_C083059	HMDB0086873
PW_C083060	HMDB0086856
PW_C083061	HMDB0086862
PW_C083062	HMDB0086868
PW_C083063	HMDB0086880
PW_C083064	HMDB0086888
PW_C083065	HMDB0086855
PW_C083066	HMDB0086858
PW_C083067	HMDB0086861
PW_C083068	HMDB0086864
PW_C083069	HMDB0086867
PW_C083070	HMDB0086870
PW_C083071	HMDB0086875
PW_C083072	HMDB0086877
PW_C083073	HMDB0086879
PW_C083074	HMDB0086882
PW_C083075	HMDB0086885
PW_C083076	HMDB0086887
PW_C083077	HMDB0086909
PW_C083078	HMDB0086892
PW_C083079	HMDB0086898
PW_C083080	HMDB0086904
PW_C083081	HMDB0086916
PW_C083082	HMDB0086924
PW_C083083	HMDB0086891
PW_C083084	HMDB0086894
PW_C083085	HMDB0086897
PW_C083086	HMDB0086900
PW_C083087	HMDB0086903
PW_C083088	HMDB0086906
PW_C083089	HMDB0086911
PW_C083090	HMDB0086913
PW_C083091	HMDB0086915
PW_C083092	HMDB0086918
PW_C083093	HMDB0086921
PW_C083094	HMDB0086923
PW_C083095	HMDB0086962
PW_C083096	HMDB0086929
PW_C083097	HMDB0086941
PW_C083098	HMDB0086953
PW_C083099	HMDB0086977
PW_C083100	HMDB0086993
PW_C083101	HMDB0086935
PW_C083102	HMDB0086940
PW_C083103	HMDB0086947
PW_C083104	HMDB0086952
PW_C083105	HMDB0086959
PW_C083106	HMDB0086968
PW_C083107	HMDB0086972
PW_C083108	HMDB0086976
PW_C083109	HMDB0086983
PW_C083110	HMDB0086988
PW_C083111	HMDB0086992
PW_C083112	HMDB0087016
PW_C083113	HMDB0086999
PW_C083114	HMDB0087005
PW_C083115	HMDB0087011
PW_C083116	HMDB0087023
PW_C083117	HMDB0087031
PW_C083118	HMDB0086998
PW_C083119	HMDB0087001
PW_C083120	HMDB0087004
PW_C083121	HMDB0087007
PW_C083122	HMDB0087010
PW_C083123	HMDB0087013
PW_C083124	HMDB0087018
PW_C083125	HMDB0087020
PW_C083126	HMDB0087022
PW_C083127	HMDB0087025
PW_C083128	HMDB0087028
PW_C083129	HMDB0087030
PW_C083130	HMDB0087052
PW_C083131	HMDB0087035
PW_C083132	HMDB0087041
PW_C083133	HMDB0087047
PW_C083134	HMDB0087059
PW_C083135	HMDB0087067
PW_C083136	HMDB0087034
PW_C083137	HMDB0087037
PW_C083138	HMDB0087040
PW_C083139	HMDB0087043
PW_C083140	HMDB0087046
PW_C083141	HMDB0087049
PW_C083142	HMDB0087054
PW_C083143	HMDB0087056
PW_C083144	HMDB0087058
PW_C083145	HMDB0087061
PW_C083146	HMDB0087064
PW_C083147	HMDB0087066
PW_C064163	HMDB0115777
PW_C076337	HMDB0116532
PW_C076274	HMDB0116656
PW_C083148	HMDB0087793
PW_C083149	HMDB0087761
PW_C083150	HMDB0087773
PW_C083151	HMDB0087785
PW_C083152	HMDB0087809
PW_C083153	HMDB0087820
PW_C083154	HMDB0087751
PW_C083155	HMDB0087755
PW_C083156	HMDB0087763
PW_C083157	HMDB0087767
PW_C083158	HMDB0087775
PW_C083159	HMDB0087779
PW_C083160	HMDB0087787
PW_C083161	HMDB0087795
PW_C083162	HMDB0087799
PW_C083163	HMDB0087803
PW_C083164	HMDB0087811
PW_C083165	HMDB0087815
PW_C083166	HMDB0087504
PW_C083167	HMDB0087470
PW_C083168	HMDB0087482
PW_C083169	HMDB0087494
PW_C083170	HMDB0087518
PW_C083171	HMDB0087532
PW_C083172	HMDB0087465
PW_C083173	HMDB0087472
PW_C083174	HMDB0087477
PW_C083175	HMDB0087484
PW_C083176	HMDB0087489
PW_C083177	HMDB0087496
PW_C083178	HMDB0087505
PW_C083179	HMDB0087509
PW_C083180	HMDB0087513
PW_C083181	HMDB0087520
PW_C083182	HMDB0087525
PW_C083183	HMDB0087529
PW_C083184	HMDB0087612
PW_C083185	HMDB0087578
PW_C083186	HMDB0087590
PW_C083187	HMDB0087602
PW_C083188	HMDB0087626
PW_C083189	HMDB0087640
PW_C083190	HMDB0087573
PW_C083191	HMDB0087580
PW_C083192	HMDB0087585
PW_C083193	HMDB0087592
PW_C083194	HMDB0087597
PW_C083195	HMDB0087604
PW_C083196	HMDB0087613
PW_C083197	HMDB0087617
PW_C083198	HMDB0087621
PW_C083199	HMDB0087628
PW_C083200	HMDB0087633
PW_C083201	HMDB0087637
PW_C083202	HMDB0087720
PW_C083203	HMDB0087686
PW_C083204	HMDB0087698
PW_C083205	HMDB0087710
PW_C083206	HMDB0087734
PW_C083207	HMDB0087748
PW_C083208	HMDB0087681
PW_C083209	HMDB0087688
PW_C083210	HMDB0087693
PW_C083211	HMDB0087700
PW_C083212	HMDB0087705
PW_C083213	HMDB0087712
PW_C083214	HMDB0087721
PW_C083215	HMDB0087725
PW_C083216	HMDB0087729
PW_C083217	HMDB0087736
PW_C083218	HMDB0087741
PW_C083219	HMDB0087745
PW_C083220	HMDB0087935
PW_C083221	HMDB0087901
PW_C083222	HMDB0087913
PW_C083223	HMDB0087925
PW_C083224	HMDB0087949
PW_C083225	HMDB0087963
PW_C083226	HMDB0087896
PW_C083227	HMDB0087903
PW_C083228	HMDB0087908
PW_C083229	HMDB0087915
PW_C083230	HMDB0087920
PW_C083231	HMDB0087927
PW_C083232	HMDB0087936
PW_C083233	HMDB0087940
PW_C083234	HMDB0087944
PW_C083235	HMDB0087951
PW_C083236	HMDB0087956
PW_C083237	HMDB0087960
PW_C083238	HMDB0088057
PW_C083239	HMDB0088040
PW_C083240	HMDB0088046
PW_C083241	HMDB0088052
PW_C083242	HMDB0088064
PW_C083243	HMDB0088071
PW_C083244	HMDB0088038
PW_C083245	HMDB0088042
PW_C083246	HMDB0088044
PW_C083247	HMDB0088048
PW_C083248	HMDB0088050
PW_C083249	HMDB0088054
PW_C083250	HMDB0088058
PW_C083251	HMDB0088060
PW_C083252	HMDB0088062
PW_C083253	HMDB0088066
PW_C083254	HMDB0088068
PW_C083255	HMDB0088070
PW_C083256	HMDB0087446
PW_C083257	HMDB0087429
PW_C083258	HMDB0087435
PW_C083259	HMDB0087441
PW_C083260	HMDB0087453
PW_C083261	HMDB0087461
PW_C083262	HMDB0087428
PW_C083263	HMDB0087431
PW_C083264	HMDB0087434
PW_C083265	HMDB0087437
PW_C083266	HMDB0087440
PW_C083267	HMDB0087443
PW_C083268	HMDB0087448
PW_C083269	HMDB0087450
PW_C083270	HMDB0087452
PW_C083271	HMDB0087455
PW_C083272	HMDB0087458
PW_C083273	HMDB0087460
PW_C083274	HMDB0087500
PW_C083275	HMDB0087467
PW_C083276	HMDB0087479
PW_C083277	HMDB0087491
PW_C083278	HMDB0087515
PW_C083279	HMDB0087531
PW_C083280	HMDB0087466
PW_C083281	HMDB0087473
PW_C083282	HMDB0087478
PW_C083283	HMDB0087485
PW_C083284	HMDB0087490
PW_C083285	HMDB0087497
PW_C083286	HMDB0087506
PW_C083287	HMDB0087510
PW_C083288	HMDB0087514
PW_C083289	HMDB0087521
PW_C083290	HMDB0087526
PW_C083291	HMDB0087530
PW_C083292	HMDB0087554
PW_C083293	HMDB0087537
PW_C083294	HMDB0087543
PW_C083295	HMDB0087549
PW_C083296	HMDB0087561
PW_C083297	HMDB0087569
PW_C083298	HMDB0087536
PW_C083299	HMDB0087539
PW_C083300	HMDB0087542
PW_C083301	HMDB0087545
PW_C083302	HMDB0087548
PW_C083303	HMDB0087551
PW_C083304	HMDB0087556
PW_C083305	HMDB0087558
PW_C083306	HMDB0087560
PW_C083307	HMDB0087563
PW_C083308	HMDB0087566
PW_C083309	HMDB0087568
PW_C083310	HMDB0087608
PW_C083311	HMDB0087575
PW_C083312	HMDB0087587
PW_C083313	HMDB0087599
PW_C083314	HMDB0087623
PW_C083315	HMDB0087639
PW_C083316	HMDB0087574
PW_C083317	HMDB0087581
PW_C083318	HMDB0087586
PW_C083319	HMDB0087593
PW_C083320	HMDB0087598
PW_C083321	HMDB0087605
PW_C083322	HMDB0087614
PW_C083323	HMDB0087618
PW_C083324	HMDB0087622
PW_C083325	HMDB0087629
PW_C083326	HMDB0087634
PW_C083327	HMDB0087638
PW_C083328	HMDB0087662
PW_C083329	HMDB0087645
PW_C083330	HMDB0087651
PW_C083331	HMDB0087657
PW_C083332	HMDB0087669
PW_C083333	HMDB0087677
PW_C083334	HMDB0087644
PW_C083335	HMDB0087647
PW_C083336	HMDB0087650
PW_C083337	HMDB0087653
PW_C083338	HMDB0087656
PW_C083339	HMDB0087659
PW_C083340	HMDB0087664
PW_C083341	HMDB0087666
PW_C083342	HMDB0087668
PW_C083343	HMDB0087671
PW_C083344	HMDB0087674
PW_C083345	HMDB0087676
PW_C083346	HMDB0087716
PW_C083347	HMDB0087683
PW_C083348	HMDB0087695
PW_C083349	HMDB0087707
PW_C083350	HMDB0087731
PW_C083351	HMDB0087747
PW_C083352	HMDB0087682
PW_C083353	HMDB0087689
PW_C083354	HMDB0087694
PW_C083355	HMDB0087701
PW_C083356	HMDB0087706
PW_C083357	HMDB0087713
PW_C083358	HMDB0087722
PW_C083359	HMDB0087726
PW_C083360	HMDB0087730
PW_C083361	HMDB0087737
PW_C083362	HMDB0087742
PW_C083363	HMDB0087746
PW_C083364	HMDB0087789
PW_C083365	HMDB0087756
PW_C083366	HMDB0087768
PW_C083367	HMDB0087780
PW_C083368	HMDB0087804
PW_C083369	HMDB0087818
PW_C083370	HMDB0087754
PW_C083371	HMDB0087760
PW_C083372	HMDB0087766
PW_C083373	HMDB0087772
PW_C083374	HMDB0087778
PW_C083375	HMDB0087784
PW_C083376	HMDB0087794
PW_C083377	HMDB0087798
PW_C083378	HMDB0087802
PW_C083379	HMDB0087808
PW_C083380	HMDB0087814
PW_C083381	HMDB0087817
PW_C083382	HMDB0087841
PW_C083383	HMDB0087824
PW_C083384	HMDB0087830
PW_C083385	HMDB0087836
PW_C083386	HMDB0087848
PW_C083387	HMDB0087856
PW_C083388	HMDB0087823
PW_C083389	HMDB0087826
PW_C083390	HMDB0087829
PW_C083391	HMDB0087832
PW_C083392	HMDB0087835
PW_C083393	HMDB0087838
PW_C083394	HMDB0087843
PW_C083395	HMDB0087845
PW_C083396	HMDB0087847
PW_C083397	HMDB0087850
PW_C083398	HMDB0087853
PW_C083399	HMDB0087855
PW_C083400	HMDB0087877
PW_C083401	HMDB0087860
PW_C083402	HMDB0087866
PW_C083403	HMDB0087872
PW_C083404	HMDB0087884
PW_C083405	HMDB0087892
PW_C083406	HMDB0087859
PW_C083407	HMDB0087862
PW_C083408	HMDB0087865
PW_C083409	HMDB0087868
PW_C083410	HMDB0087871
PW_C083411	HMDB0087874
PW_C083412	HMDB0087879
PW_C083413	HMDB0087881
